"County","2011","2012","2013","2014"
"Duplin County, North Carolina",0.0001900648162,0.0001894299859,0.0001877505697,0.0001867163424
"Durham County, North Carolina",0.000887680623,0.0009006726837,0.0009136985525,0.0009272260929
"Edgecombe County, North Carolina",0.0001799029477,0.0001774044048,0.0001753895643,0.0001723714303
"Forsyth County, North Carolina",0.001137911019,0.001139460447,0.00114114295,0.00114495082
"Franklin County, North Carolina",0.0001956175745,0.0001956626399,0.0001964406159,0.0001969550784
"Gaston County, North Carolina",0.0006640392726,0.0006624680373,0.0006620764593,0.0006614650746
"Gates County, North Carolina",0.00003865425868,0.00003788663446,0.00003703554674,0.0000365471667
"Graham County, North Carolina",0.00002828055079,0.00002774423265,0.00002759232094,0.0000270844257
"Granville County, North Carolina",0.0001845666227,0.0001834012632,0.0001827947749,0.0001822017478
"Greene County, North Carolina",0.00006905320279,0.00006752360562,0.0000664918288,0.00006601298605
"Guilford County, North Carolina",0.001588644133,0.001594852057,0.001602563519,0.001609272315
"Halifax County, North Carolina",0.0001736889939,0.0001712131743,0.0001683166388,0.0001659843942
"Harnett County, North Carolina",0.0003825240588,0.0003893943042,0.0003956660973,0.0003980037663
"Haywood County, North Carolina",0.0001884920697,0.0001868521652,0.0001865923188,0.0001857738383
"Henderson County, North Carolina",0.0003446240766,0.0003433950229,0.0003445606505,0.0003463953843
"Hertford County, North Carolina",0.00007933703944,0.00007838614026,0.00007777053414,0.00007722878465
"Hoke County, North Carolina",0.0001587767889,0.0001608604682,0.0001618861312,0.0001620667189
"Hyde County, North Carolina",0.00001860976433,0.00001812759154,0.00001789276094,0.00001759340957
"Iredell County, North Carolina",0.0005168783405,0.0005183363185,0.000520839473,0.0005230834833
"Jackson County, North Carolina",0.0001291577986,0.0001294837071,0.0001297525807,0.0001285575571
"Johnston County, North Carolina",0.0005534976577,0.0005556589552,0.0005608560917,0.0005677330434
"Jones County, North Carolina",0.00003228944966,0.00003209052108,0.00003166835138,0.00003094869244
"Lee County, North Carolina",0.0001878661807,0.0001887640223,0.0001891240147,0.0001866189503
"Lenoir County, North Carolina",0.0001906907052,0.0001883625323,0.0001858644562,0.0001830185847
"Lincoln County, North Carolina",0.0002513088509,0.0002508643267,0.0002503562452,0.0002495939315
"McDowell County, North Carolina",0.0001446060214,0.0001433860945,0.0001424743527,0.0001413976044
"Macon County, North Carolina",0.0001087666581,0.0001077204007,0.0001067679463,0.0001062641938
"Madison County, North Carolina",0.00006690592229,0.00006653899922,0.00006692221711,0.0000665627801
"Martin County, North Carolina",0.00007762948604,0.00007598038677,0.00007480212067,0.00007362527737
"Mecklenburg County, North Carolina",0.003029376267,0.003081477071,0.003135116153,0.003173816528
"Mitchell County, North Carolina",0.00004928795119,0.00004884794838,0.00004836172137,0.00004767185657
"Montgomery County, North Carolina",0.00008892758373,0.00008769688424,0.00008685615788,0.00008571446308
"Moore County, North Carolina",0.0002865030672,0.0002873871698,0.0002891386621,0.0002915981969
"Nash County, North Carolina",0.0003072954186,0.0003033065664,0.0002988065759,0.0002959462824
"New Hanover County, North Carolina",0.0006610863608,0.0006661069386,0.0006738140346,0.0006784866984
"Northampton County, North Carolina",0.0000703434969,0.0000678231299,0.00006600131272,0.00006488198115
"Onslow County, North Carolina",0.0005937695985,0.000607581807,0.000608727297,0.0006026433947
"Orange County, North Carolina",0.0004327460289,0.0004391440119,0.0004411385207,0.0004408437186
"Pamlico County, North Carolina",0.00004250909258,0.0000414841122,0.00004076030436,0.00004043970857
"Pasquotank County, North Carolina",0.0001292412505,0.0001286616086,0.000125154388,0.0001238953035
"Pender County, North Carolina",0.000170675098,0.0001711558186,0.0001733547137,0.0001756199277
"Perquimans County, North Carolina",0.00004332435304,0.00004329400357,0.00004314642777,0.00004253206763
"Person County, North Carolina",0.0001268468241,0.0001248283351,0.0001241765204,0.0001228836825
"Pitt County, North Carolina",0.000548185626,0.000551188396,0.0005518464188,0.0005497123653
"Polk County, North Carolina",0.00006511812671,0.00006452199,0.0000645202706,0.00006398660227
"Randolph County, North Carolina",0.0004553197565,0.0004533331778,0.0004503507293,0.0004476077562
"Richmond County, North Carolina",0.000149735101,0.0001477196372,0.00014599341,0.0001437978481
"Robeson County, North Carolina",0.0004338950968,0.0004316399728,0.0004276540753,0.0004239100619
"Rockingham County, North Carolina",0.0002994124277,0.0002953532409,0.0002908159107,0.0002883748329
"Rowan County, North Carolina",0.0004423108957,0.0004381689648,0.0004357365146,0.0004338032131
"Rutherford County, North Carolina",0.0002163842484,0.0002141757893,0.0002115453467,0.0002091133811
"Sampson County, North Carolina",0.0002038600503,0.0002030009847,0.0002022128826,0.0002004266352
"Scotland County, North Carolina",0.0001164313903,0.0001150077626,0.0001136446654,0.0001120197521
"Stanly County, North Carolina",0.0001942823447,0.0001926578379,0.0001918803986,0.0001904423752
"Stokes County, North Carolina",0.0001513110573,0.0001489049886,0.0001471991302,0.0001455320556
"Surry County, North Carolina",0.0002358991444,0.0002335492744,0.0002298874837,0.0002277309785
"Swain County, North Carolina",0.00004495808364,0.00004477887923,0.0000442318924,0.00004473124383
"Transylvania County, North Carolina",0.0001053001963,0.0001046263787,0.0001038849776,0.0001035246486
"Tyrrell County, North Carolina",0.00001392041185,0.00001313445814,0.00001298760009,0.00001294372275
"Union County, North Carolina",0.0006576263183,0.0006629969845,0.0006715323436,0.0006839092385
"Vance County, North Carolina",0.0001453602978,0.0001436856188,0.0001407971041,0.000139858181
"Wake County, North Carolina",0.002981115416,0.003033671085,0.003082966381,0.003134730883
"Warren County, North Carolina",0.00006739700437,0.00006616300066,0.00006519117002,0.00006404315251
"Washington County, North Carolina",0.00004141779905,0.00004034655723,0.00004009256956,0.00003919560318
"Watauga County, North Carolina",0.0001657032931,0.0001658918388,0.0001654937979,0.0001646083383
"Wayne County, North Carolina",0.0003981231369,0.0003968983433,0.0003942705,0.0003914093794
"Wilkes County, North Carolina",0.0002213014886,0.0002195640399,0.000217121407,0.0002149349147
"Wilson County, North Carolina",0.0002604821359,0.0002593625314,0.0002569323254,0.0002544980945
"Yadkin County, North Carolina",0.000123065813,0.0001215431274,0.0001204549274,0.0001189000319
"Yancey County, North Carolina",0.00005677936029,0.00005615761528,0.00005553591469,0.00005511135548
"Adams County, North Dakota",0.000007417586299,0.000007433937611,0.00000756660619,0.000007502332509
"Barnes County, North Dakota",0.00003566924991,0.0000350698317,0.00003517475023,0.00003475326726
"Benson County, North Dakota",0.00002146638562,0.00002157530714,0.00002183271272,0.00002163046873
"Billings County, North Dakota",0.000002708975697,0.00000292832776,0.000002886133352,0.000002890345858
"Bottineau County, North Dakota",0.00002085975481,0.00002104954645,0.00002132320891,0.00002099899099
"Bowman County, North Dakota",0.00001008804575,0.0000102316218,0.00001017108837,0.00001017276075
"Burke County, North Dakota",0.000006618374275,0.000006952786912,0.000007294448879,0.000007103339114
"Burleigh County, North Dakota",0.0002673508658,0.0002732298681,0.0002798220211,0.0002843534822
"Cass County, North Dakota",0.0004920482031,0.0005015948234,0.0005153172113,0.000523253134
"Cavalier County, North Dakota",0.00001266542429,0.00001250035887,0.00001220277435,0.00001208604404
"Dickey County, North Dakota",0.00001686369468,0.00001663315659,0.00001643703578,0.00001602571111
"Divide County, North Dakota",0.000006878358909,0.000007163091191,0.000007364070516,0.00000762799972
"Dunn County, North Dakota",0.00001195287381,0.00001261188387,0.0000131015264,0.00001374485123
"Eddy County, North Dakota",0.000007529925339,0.000007488106895,0.000007490655313,0.000007316973373
"Emmons County, North Dakota",0.00001125316208,0.00001105690678,0.00001100021879,0.00001071941312
"Foster County, North Dakota",0.00001072998312,0.00001077012821,0.00001061729978,0.0000104837871
"Golden Valley County, North Dakota",0.000005642629474,0.000005754689809,0.000005775431325,0.000005818391879
"Grand Forks County, North Dakota",0.000213938467,0.0002153452086,0.0002186815646,0.0002191761831
"Grant County, North Dakota",0.000007571651268,0.000007488106895,0.00000757293543,0.000007458348985
"Griggs County, North Dakota",0.000007606957823,0.000007472174752,0.000007227991861,0.000007197589522
"Hettinger County, North Dakota",0.00000803705586,0.00000809990116,0.000008367255026,0.000008253194096
"Kidder County, North Dakota",0.000007838055276,0.000007797190456,0.000007734331045,0.000007690833326
"LaMoure County, North Dakota",0.00001314366763,0.00001301656028,0.00001297810623,0.00001286832243
"Logan County, North Dakota",0.000006329502459,0.000006184857652,0.000006114045654,0.000006098001424
"McHenry County, North Dakota",0.00001765648734,0.0000184812851,0.00001869657439,0.00001877782303
"McIntosh County, North Dakota",0.000008852316319,0.000008762678281,0.000008664729297,0.000008623912369
"McKenzie County, North Dakota",0.00002250311447,0.0000254213263,0.00002936134347,0.0000344925078
"McLean County, North Dakota",0.00002914716624,0.00002990463115,0.00002994996277,0.00003001247172
"Mercer County, North Dakota",0.00002704161167,0.00002700498125,0.00002718092035,0.0000273703186
"Morton County, North Dakota",0.00008897572903,0.00008948447061,0.0000915492892,0.0000935498137
"Mountrail County, North Dakota",0.00002600809251,0.00002784619836,0.0000295575499,0.00003063452441
"Nelson County, North Dakota",0.000009818432059,0.000009734538963,0.000009658419947,0.000009469024365
"Oliver County, North Dakota",0.000005934710977,0.000005888519805,0.000005977966998,0.000005868658763
"Pembina County, North Dakota",0.00002360403706,0.00002300601352,0.00002246247208,0.00002220539622
"Pierce County, North Dakota",0.00001401670245,0.00001416686096,0.00001398445536,0.00001371029274
"Ramsey County, North Dakota",0.00003698522152,0.00003691158735,0.00003664313387,0.00003649061645
"Ransom County, North Dakota",0.00001743501894,0.00001742976371,0.00001739275099,0.00001709702408
"Renville County, North Dakota",0.000008014588052,0.000008144511159,0.000008269151809,0.000008083543361
"Richland County, North Dakota",0.00005220555654,0.00005169661543,0.00005155482285,0.00005135076418
"Rolette County, North Dakota",0.00004555508539,0.00004589412919,0.00004645662019,0.00004628637557
"Sargent County, North Dakota",0.00001217113252,0.00001240476602,0.00001227556061,0.0000123153867
"Sheridan County, North Dakota",0.000004223947888,0.00000409137415,0.000004199450612,0.000004191001494
"Sioux County, North Dakota",0.00001359623348,0.0000137908624,0.00001403192465,0.00001400875237
"Slope County, North Dakota",0.000002333442336,0.000002440804205,0.000002439921946,0.000002447368938
"Stark County, North Dakota",0.00008083917288,0.00008571811216,0.00008961254182,0.00009524003769
"Steele County, North Dakota",0.000006323083085,0.000006219908365,0.000006069740976,0.000006006892696
"Stutsman County, North Dakota",0.00006747082717,0.00006684489636,0.00006671651681,0.00006635228752
"Towner County, North Dakota",0.00000725389227,0.000007303294044,0.000007164699462,0.000007147322637
"Traill County, North Dakota",0.00002589575347,0.00002571447772,0.00002591190777,0.00002526539281
"Walsh County, North Dakota",0.00003538679747,0.00003512718741,0.00003506715316,0.00003426630682
"Ward County, North Dakota",0.0002060907826,0.0002066813096,0.0002132890523,0.0002163643792
"Wells County, North Dakota",0.00001347426538,0.00001349452455,0.0000131331726,0.00001295943116
"Williams County, North Dakota",0.00007833561714,0.00008518916503,0.00009364426758,0.0001008667871
"Adams County, Ohio",0.00009134447793,0.00009015362058,0.00008889100848,0.00008817439874
"Allen County, Ohio",0.0003401882893,0.0003353524775,0.000332459144,0.000329398894
"Ashland County, Ohio",0.0001709222439,0.0001696422651,0.0001682090418,0.0001670148654
"Ashtabula County, Ohio",0.0003244511947,0.0003194458266,0.0003156581769,0.0003111111731
"Athens County, Ohio",0.0002088832102,0.0002058751432,0.0002044154581,0.0002035274736
"Auglaize County, Ohio",0.000146814286,0.0001458428309,0.0001449427562,0.000143691031
"Belmont County, Ohio",0.000225069661,0.0002221227419,0.0002201404544,0.000217928936
"Brown County, Ohio",0.0001432451142,0.0001410982389,0.0001395945486,0.0001380234397
"Butler County, Ohio",0.001187978924,0.001180731068,0.001175324009,0.001174203005
"Carroll County, Ohio",0.00009250317488,0.00009093429556,0.00008942266462,0.0000883723246
"Champaign County, Ohio",0.0001278225689,0.0001260965337,0.000124879066,0.000122770582
"Clark County, Ohio",0.0004423301538,0.0004370855791,0.0004324073344,0.0004282455807
"Clermont County, Ohio",0.0006382751163,0.0006356510554,0.0006343385659,0.0006329040592
"Clinton County, Ohio",0.0001345276047,0.000133253252,0.0001324836477,0.0001313379441
"Columbiana County, Ohio",0.0003447813512,0.000339737003,0.0003353199604,0.0003318274129
"Coshocton County, Ohio",0.0001185369449,0.0001173338554,0.0001162143367,0.0001147687223
"Crawford County, Ohio",0.0001390115373,0.0001363026641,0.00013517041,0.0001332292356
"Cuyahoga County, Ohio",0.0040773647,0.004034356199,0.00400464294,0.003968573672
"Darke County, Ohio",0.0001689996415,0.0001673352909,0.0001655286087,0.0001639454437
"Defiance County, Ohio",0.0001251938354,0.000123719458,0.000122040402,0.0001210332328
"Delaware County, Ohio",0.0005730414409,0.0005771482287,0.0005866572378,0.0005951599123
"Erie County, Ohio",0.0002461412551,0.0002435323548,0.0002406788376,0.0002381676404
"Fairfield County, Ohio",0.0004723824518,0.0004693640994,0.0004708827832,0.0004723830469
"Fayette County, Ohio",0.00009265403016,0.00009166398768,0.00009078028656,0.00009000914003
"Franklin County, Ohio",0.003789998227,0.00382067112,0.003857285579,0.003890537475
"Fulton County, Ohio",0.0001359719638,0.000134881517,0.0001335437953,0.0001332166689
"Gallia County, Ohio",0.00009959979249,0.0000984160296,0.00009710636175,0.00009570500638
"Geauga County, Ohio",0.0002994381052,0.0002987945837,0.0002969869195,0.0002952519711
"Greene County, Ohio",0.0005249956385,0.0005236417219,0.0005187033546,0.0005173499168
"Guernsey County, Ohio",0.000128098602,0.0001270620215,0.0001256543979,0.0001246932903
"Hamilton County, Ohio",0.00256986145,0.002556818879,0.002548094983,0.002537274403
"Hancock County, Ohio",0.0002404440609,0.0002404447056,0.000239185137,0.0002365088332
"Hardin County, Ohio",0.0001020872998,0.0001007931052,0.0001004671881,0.00009985516603
"Harrison County, Ohio",0.00005068095529,0.00004997594406,0.00004937439974,0.00004875573627
"Henry County, Ohio",0.00008987765104,0.00008865918563,0.00008805238421,0.00008670095069
